x0,x1,y
0.030767513859958615,0.365319851416319,1
0.23638945045243653,-0.16988012836605657,1
-0.9798540128256714,-0.17576939482210568,-1
0.3994886979903389,-0.8659248927689368,-1
-0.9314878544944396,-0.6354519537770542,-1
0.002022667507305828,0.3157458811401367,1
0.2132241586863794,0.025924151349755203,1
0.8689416931852589,0.26094754739207426,-1
0.767975625846983,-1.0122710012045324,-1
0.21062992028119398,0.02776777022143291,1
-0.6963958575419783,-0.6950926375177592,-1
-0.09207202328741661,0.3176417339349808,1
-0.4028308432120983,-0.282681944043106,1
0.4747747998904308,0.6355262260536738,-1
0.42770259302323327,0.6937693820194626,-1
-0.15071213629149183,0.30739923395612667,1
-0.6758525241658015,0.5487176541212684,-1
-0.38396631351332966,0.08045050975616927,1
-0.814521968376674,0.7692217488573203,-1
0.405766023253188,0.23444356511524478,1
0.9860341530812763,-0.25711005226141725,-1
-0.7146937255945789,0.7795819367319747,-1
-0.22706555817495075,-1.0628351896324424,-1
0.3435852585690003,-0.09451203269480651,1
0.9125984099128399,-0.3173313925133675,-1
-0.45467909579875276,-0.9208532126717637,-1
0.970206685779784,0.06214933306312555,-1
1.148356029450596,-0.3647602451868511,-1
-0.39203728518190345,0.22526998589348105,1
-0.8923283132225495,-0.102998575564939,-1
-0.3036854851968295,0.26639691413937394,1
0.49693134596105576,0.719542055394311,-1
0.35640902664114826,-0.11420404065160955,1
0.44655026910687595,0.8106214648555984,-1
-0.21362972574540112,-0.3941594889512836,1
-0.1632789563598187,0.49032546672930655,1
1.0440381762438447,-0.36388546959452056,-1
0.297842888984368,-0.41845901337435476,1
1.0640170165264502,0.43551401942349094,-1
0.3298368614710391,-0.1878338895367822,1
-0.24861504832022113,0.1411205231658902,1
0.7551308440901237,-0.6553802534657818,-1
-0.022346560931753134,1.0329985897456382,-1
-0.05786587136583082,-0.24599943259576282,1
0.1451273772983652,0.32719632490302103,1
-0.21463501074523017,0.014858426823458937,1
0.7552476827676246,-0.5383786467279739,-1
-0.6177493335373831,-0.6869125044684201,-1
0.5320392277842728,-0.6840750965541066,-1
-0.06467334060874949,0.19185719091090722,1
0.15387663138354363,0.20067778553084886,1
0.7490267019192894,0.675225300850435,-1
-0.4216820957276079,0.9692420944507222,-1
-0.3710725829473205,0.05129048753557583,1
-0.027867624829640884,-0.38930616437074095,1
-0.11028711131818868,-0.485723911042588,1
0.16985382344063663,0.09116072154734667,1
0.6471437042684354,-0.6882475445960805,-1
-0.6643762398856446,0.7400234957391798,-1
0.2714845464168872,-0.0026106765966446566,1
-0.588763842095263,-0.7001686662159743,-1
-0.26905545601806624,-0.9913284469498505,-1
-0.18179156840692065,-0.26941942062885715,1
-0.14612231984682117,0.059764336079093344,1
0.8760078328278159,0.5370801809713517,-1
0.004242140533701019,-0.28481308348394,1
-0.0825130941471129,-0.38842096520776004,1
-0.39842156380876237,0.9884375889762433,-1
-1.007702200578859,0.46161578479410126,-1
-0.1294740451717244,0.19139756471348754,1
-1.0293451528024775,0.485585275290232,-1
-0.33202729514501106,0.03260772271239533,1
0.4755822389913812,0.0034013186810299134,1
-0.2671065553134119,0.1664616337102075,1
-0.5773955325030825,0.866005477315516,-1
0.2519755238780002,-0.03579984272706076,1
0.2045096882145105,-0.12279897647638463,1
0.9262648709259841,-0.014114633509133612,-1
1.0160829684544068,0.1327124326531979,-1
0.3179228808938911,1.047988669872798,-1
0.4960256212331704,0.8871149312402622,-1
0.8508241269332795,-0.23254971110325456,-1
0.28670244927148075,-0.9994261420001878,-1
0.6553102150909305,-0.7574557077226162,-1
-1.126575129497836,-0.10857937240903816,-1
-0.13652726119879535,-0.38147870955717833,1
0.21052833905375667,-0.3328615202274672,1
-0.9684387028847692,-0.664120306181177,-1
-0.24495639826407095,0.01764632894097265,1
0.20122741314029502,-0.1897335256185193,1
0.09615410219059572,-0.09573268290412645,1
0.2339156561105513,0.13109539082217234,1
0.8673372662830563,0.3794604393944877,-1
0.06823497860293365,-0.39998220347283636,1
0.056871665898954295,-0.8646940085469038,-1
0.5470762992387594,-0.8037283179835992,-1
-0.7873784898960743,-0.3936790585111077,-1
0.5836317135882707,0.6023846589271208,-1
0.9111848934266147,0.6530379308053683,-1
-0.6273705554549845,0.6887564541184851,-1
0.26338627235288936,-0.03758599030375782,1
0.2625285675692586,-0.15375414364111425,1
0.03367664082863463,0.9753316465253674,-1
-0.8380370405453444,-0.47124050170746806,-1
0.6447488898079304,0.8804348828564104,-1
0.7817238693531678,0.6821650268375865,-1
0.29461533736411233,0.08524113627170012,1
-0.9789614253602872,-0.3126606274282961,-1
-0.36120619993225,-0.09022011530461639,1
-0.05562525100942284,-0.39283225116049025,1
-0.14385992240712878,0.0005241918631306262,1
0.7149552745379847,0.6668663847215359,-1
-0.20284246852755164,-0.25612033809687307,1
0.8894598361354393,0.5642143108690624,-1
0.5739655629854463,-0.7099425413993233,-1
-0.08143483583269048,1.0342852324298577,-1
-0.14322347502254498,0.1612124144663099,1
0.37383483574262644,-0.9103950906444177,-1
-0.569353763054498,-0.20382648570679213,1
0.0664231213086203,-0.23071034774284482,1
0.9699628120028714,-0.25352700699103103,-1
0.09589227679356654,1.1444379576005965,-1
0.8506645237023559,0.006810283090304764,-1
-0.35575301998890496,0.7483478755661246,-1
-0.3807827868138941,-0.8183546833585532,-1
0.12093005430657122,0.9366120543028192,-1
0.6800706249351596,0.4519665962741319,-1
-0.9121638485339333,0.1263234590929646,-1
0.3513636413520525,-0.018856305168975213,1
-0.8091751098422856,0.028949841918283092,-1
0.08764284183187093,0.1800373669961024,1
0.016344047669020173,-0.922660425969512,-1
0.16889716332748805,-0.236723038135049,1
-0.10694837699419382,-0.3069545766144286,1
-0.2584394576766411,-0.28464828804444037,1
-0.59303037407026,-0.7771107374979735,-1
0.2607210709902828,-0.12528382264386118,1
-0.21241501995263012,-0.220306683748556,1
-0.23562763491239855,-0.8642746332696276,-1
-0.16529968135967887,-1.104112647847335,-1
0.8158319787309831,0.06668059314375197,-1
-0.7958016754332611,0.794072435760583,-1
0.36481942070081014,-0.8337217578350189,-1
-0.5278190055666594,-0.8204693983473328,-1
-0.7839726625796529,0.5753095943066884,-1
0.22253993713004389,-0.1304596978892481,1
-0.2759130477340427,-1.1017979821392176,-1
-0.6917693476259786,-0.7632585582754361,-1
-1.225805931544848,0.20160739709898465,-1
0.20434435510577914,-0.2606320465619548,1
-0.6342086347384096,0.8346737974719484,-1
-0.70765661168984,0.7600074623315416,-1
0.25876595644266415,-0.12362849523671633,1
-0.07469154903807106,0.9899378024473185,-1
-0.6802041812684192,-0.5238341291876443,-1
-0.28536898870003485,0.044133001656345955,1
-0.09755632530344613,0.20824034492327387,1
-0.671864535174905,-0.7013868259589116,-1
0.6158578611947236,0.8555363808373906,-1
0.28620547147297487,-0.013408706002869947,1
-0.2934324137720712,-0.8152428767731182,-1
-0.7425480127227877,0.6214082208890899,-1
0.08476880195791106,-0.2580347752783936,1
0.5086664051799763,0.1446921940513805,1
0.08493946677412251,-0.25320475119772323,1
0.007425676183467095,0.08058818920233607,1
0.8199660133621125,-0.7744150557263788,-1
1.1541135164664582,0.1879655687293318,-1
-0.2640269154600328,0.02163346119189266,1
-0.14613016012838062,0.05329183968807749,1
-1.0520380043710464,-0.034882976793976346,-1
-0.997441077006958,-0.01028654141750067,-1
0.04324504776872379,0.26555436301702007,1
1.079508162829402,0.46651175505023484,-1
0.5562926842632203,0.8809706302577911,-1
-0.3552125707357896,0.8935928256393137,-1
-0.5561079567003999,-0.7700057063106931,-1
-0.296748669475268,-0.10373170197684317,1
0.9252429057390985,-0.4166207559985756,-1
-0.15572641459127678,0.37308233105072347,1
0.038577540440625974,1.1045073148947777,-1
-0.10407738259483255,0.1445784219826308,1
0.10832787363170085,-0.9921435741558144,-1
-0.005469835391051408,0.30898044516390966,1
0.045894723327922694,0.17306991867880167,1
0.20822643987938944,0.8631765258566916,-1
0.6391694682138985,-0.6465363072035233,-1
-0.157002471896415,0.2860313616967758,1
-0.296789261923449,-0.20668332864903102,1
-0.07105540942244455,-0.27895496186915825,1
0.27729071932796356,-1.0607278600434251,-1
0.19688254338956326,0.1798821799801481,1
0.0858361195241075,0.11350312780560767,1
0.8325795853589225,-0.5971549110889629,-1
-0.912454971398718,0.2470029621717154,-1
-0.3598344029838952,0.7988985112040303,-1
-0.7135482458852626,0.887446560091939,-1
-0.9304931340273118,0.0194897115878159,-1
-0.6267900825390608,0.5879486575063936,-1
-0.13807223875066676,0.336690781448848,1
-0.07717811159891694,-0.2625974489656351,1
-0.47665292935914394,-1.0314662073458765,-1
-0.4412067766323312,-0.1528031798852759,1
0.6174495139483449,-0.4613087803034236,-1
-0.04146999809556349,0.38797225428824583,1
-0.18369817432643357,-0.1822625577731271,1
-0.3254799962450356,1.0762804318556627,-1
1.0508291504401484,-0.04462464390652482,-1
0.15811124128398657,0.2774640947916517,1
0.3235687472277086,-0.0221221123263414,1
0.07189261569229406,0.8645624746026835,-1
0.8981121127319566,0.6510234219491922,-1
0.26539031581647904,-0.23141292939362795,1
0.5030739850062639,0.21845008290023393,1
-1.0847073344869869,0.3657928512884107,-1
-0.7512379728472389,-0.28467522532980755,-1
-0.5213700674134489,0.8318219687535019,-1
-0.3716660827855457,-0.24674284004028235,1
-0.05913592908707278,0.24292059521595338,1
-0.17708600600931498,0.14683971221340125,1
-0.6382473147447665,0.8988073367281919,-1
0.2989105341212761,-0.2108535018749601,1
0.48289427694104636,-0.7934702031013237,-1
0.2591965220715352,0.9690219578974218,-1
-0.4045766591586919,-0.0964668663143344,1
-0.0960373586382067,0.2099805975357315,1
-1.0029097394876159,0.15555521572692393,-1
-0.24643655896971364,-0.8425194331102419,-1
0.036520803570393244,0.2200860870161317,1
-0.2712184291894954,0.20435117008477446,1
0.03758485337721511,-0.2976468288423306,1
0.9021807746330754,-0.19863523545869505,-1
0.16202550810887315,-0.10000226093135897,1
-0.9258515110226979,0.26762710304629156,-1
0.15174461246476656,-0.9478780274327858,-1
0.06789833205297341,-0.2910826468046213,1
0.5826456624185927,-0.9452842923792384,-1
-0.6721184086956069,-0.5730392257245507,-1
-0.26443637689001304,-0.08894867207031269,1
0.122638472940678,-0.30507121186905445,1
0.8991301272218741,0.0026049306753013757,-1
1.1503928364764042,-0.2515305192690812,-1
-0.9525037697125424,0.11483405430796689,-1
0.1409382833188641,-0.18639235862271966,1
0.9882005067504291,0.03394454639532099,-1
-0.02203296185761478,0.2658952268189944,1
0.20577757911970743,0.0871236008347008,1
0.26860958526948636,-1.0845545782681336,-1
-0.210608317180776,0.16273428379297042,1
0.011876848834006179,-0.24690390788170108,1
-0.3263621194195462,0.1089054190884322,1
0.15754911920304387,0.891874216774169,-1
-0.7980224278293948,-0.6900505797526422,-1
0.18643307787059818,0.2732894072926849,1
-0.2206524163627797,0.14884650785799874,1
-0.8663590652397455,0.5079951552802482,-1
-0.7224723395679739,-0.5937670081227385,-1
0.7497495725372685,0.5602795249235483,-1
0.5017981086247475,0.8826831374101012,-1
-0.2874844985502396,-0.8142352125660679,-1
0.09746780945858584,0.3966831492791094,1
1.0593089405845513,-0.4324535995572652,-1
1.1047620980307782,0.37946132403359617,-1
0.013401838209328,-1.0398757402052978,-1
0.11366590564960863,0.1599198656147218,1
0.8169534016437736,-0.8447548094328412,-1
-0.8914937768753036,0.4687704051070835,-1
-0.5282022655519176,0.04428307108254552,1
0.2644429335158604,-0.028628667163738696,1
0.030923495218169526,0.351011379668515,1
-0.1822985920687642,-0.19869881019069038,1
0.4908935198669475,-0.23644960116339903,1
-0.22513116736095345,0.2470952215936064,1
-0.9370904738874335,0.5436241233826501,-1
0.1466375734226335,0.39219977918747384,1
-0.940654382560306,0.7564362256758719,-1
-0.22106497025410188,-0.9002910748268736,-1
-0.17138720097872778,0.41927995503385573,1
0.056780944345587114,-0.9405150145487972,-1
0.032652421824337204,0.39203707781780334,1
-0.6077185150566482,0.7998139261642013,-1
-0.3536410888092718,0.21000975699507385,1
0.410777982181616,-0.9817189740168157,-1
-0.6877047290188079,0.6326939580048643,-1
0.23364649277771488,0.43825707784165013,1
0.45155873613077385,-0.7061853991114887,-1
0.31889533563252315,0.025832347155252428,1
-0.07572645967874378,0.2412244293353204,1
0.7195679056621578,-0.6936173412906423,-1
-0.27691880040496797,1.0938987781067764,-1
-0.9955703380459946,0.27140760272016506,-1
-0.5131727205264954,0.779321441144422,-1
0.5671120735753223,-0.8574790251237852,-1
0.3186172198301951,0.04205536552000963,1
0.1259997353885942,-0.1898873027754576,1
0.00423156143028891,-0.154161598531098,1
0.0035338171199850157,0.3191703146281775,1
0.4162475213125305,0.8638472060521645,-1
-0.1755567738218608,-0.22280160617266467,1
0.9325206059228446,-0.04042686833841243,-1
0.7253690472400519,0.8617469950820174,-1
0.6071830568021173,0.8025965252873377,-1
0.23696344433259164,0.40369307868277915,1
0.9241980322185133,-0.25857443003656444,-1
0.24678219120392555,-0.8515547835744748,-1
1.2543592841315614,-0.2215867293220936,-1
-0.1865574166189435,-0.09322113112548115,1
0.35970705383405044,0.007142175868060638,1
0.09407010527638035,1.0375531570974137,-1
-0.42039116358096285,0.16093037459765036,1
-0.12992774487709102,0.4055916993474644,1
-0.8475726321819966,0.3320394260519204,-1
-0.6175161100871035,-0.7861761090989194,-1
0.33517828173264985,0.9550885373127945,-1
-0.3516207257417432,0.1205933468521217,1
0.9726934542888652,-0.4443620438475011,-1
-1.028495439460159,0.39609172159167894,-1
-0.03403377841942479,0.9293488059667955,-1
-1.01755866208513,0.06204207571651237,-1
0.24157046837370943,-0.07272416541805675,1
0.04435745663469465,-0.3109094839505249,1
0.023366151865184377,0.287731817016494,1
-0.30369200533622803,-0.2548039521040547,1
-0.12347758088896821,-0.8817843279255754,-1
-0.16768105643954487,-0.4224688511557694,1
0.9005665449882506,0.36466799719473697,-1
-0.03925377787239141,0.39738366974418754,1
0.6387696467279373,-0.6875811794486879,-1
0.05517461165520999,-0.33108547025791735,1
-0.05562258777762061,-0.28586921126777126,1
1.0460381574737627,-0.11138899538360819,-1
-0.09482786951920934,1.106471326146036,-1
-0.22176970260529844,-0.9181037683595465,-1
0.0031511064873954624,-0.29401470771102167,1
-0.4706288750315007,0.03985698738436151,1
-0.1748694388772209,-0.10102744390675109,1
0.10840793082117103,0.18160806319692346,1
0.19975765395133915,-0.4111947676647791,1
-0.6274823960416991,0.4573856324097727,-1
-0.32270826858256096,-0.14424821381556685,1
0.021835753432740537,-0.8626668324681055,-1
-0.2610171133667064,0.2083366029549899,1
-0.46230230551825197,-0.9120895578783219,-1
0.6046343297988961,-0.8638878993809433,-1
0.008618401369395179,-0.19781244891422375,1
0.3754157808832957,-0.17056551355688818,1
0.8325337903478858,-0.5189742990113073,-1
0.6727138507891117,0.6039660444684931,-1
-0.28547590294514374,0.001409477158049413,1
-0.1979521449517828,-1.178935489760962,-1
-1.0310217363387086,-0.0006253830593297705,-1
0.30366368112368014,1.0986624014772455,-1
-0.20219054539747422,0.15083757646839738,1
0.32151774497024366,0.10882693302063752,1
0.0739984543208775,0.912520228444925,-1
-1.00487782869211,-0.2432853895014415,-1
-0.4172264135500853,0.06983740061280053,1
-0.13068472736689585,-0.008452087980219708,1
-0.03633076396119389,1.1344913454622672,-1
1.0279560760965027,-0.01395839285501678,-1
0.31146358403547997,-0.100310774027096,1
-0.12420981763945396,-0.1612649450941782,1
-0.27033166263553127,0.02261729263018844,1
-0.2659143354305952,-0.5244181980608701,1
0.3051783368130542,-1.0831166565524317,-1
-0.23230660452124724,0.16401413785717253,1
-0.2888101486388107,-0.9817258728012842,-1
-0.35871703051065007,1.0852639774357244,-1
0.15425480420509963,0.3134238920189657,1
0.3709192950548185,0.11178984028246948,1
-0.3319951247911287,-1.033143947276532,-1
0.1912029111007367,-0.27999119437586645,1
0.3416376190696199,0.1366047513803916,1
-0.01792265849558941,-0.18816434414037753,1
0.8731923435511177,0.8546254019246223,-1
0.3686139205910398,-0.9513567281562746,-1
0.1524292277721724,0.08996674767022858,1
1.1178965650062822,-0.49692726450767616,-1
0.8138031330121488,-0.3208190421083064,-1
-0.016465893491129924,0.29587409834136,1
-0.1977749797457266,0.22784367553271748,1
0.3409194102543815,-0.1577974636785585,1
-0.12177706093391297,-0.4562806056527803,1
-0.024540601153617683,0.3103663004108606,1
0.14198746374837726,-0.33687619117342754,1
-0.9154501180483178,-0.6230454967598323,-1
-0.13930460919198334,0.2343184678881643,1
-0.20133300970194795,0.37803236714480554,1
0.23062084856006793,0.3292019020831409,1
-0.6456806857354269,0.6809691014705948,-1
-0.36569785538593014,-0.8237166310709138,-1
0.6664538553812879,0.4472574716922109,-1
-0.07838436272887073,-0.05538098028102684,1
0.26708059361458547,-0.1796634114187331,1
1.04863861887861,-0.1201974145593201,-1
-0.29889627870315183,-0.15004604500957283,1
0.8424599569793971,-0.6080950100188359,-1
-0.3196624955668437,0.22843686931357624,1
0.6894792180166736,-0.5324334226682756,-1
0.2769277839540874,0.3037342736440706,1
-0.4664807050250137,0.23797019982782036,1
0.12695865486990865,-0.3626246115754118,1
-0.8716151330395262,0.3928216547787731,-1
-0.22228080737275835,0.4153562563319541,1
0.04122860057175176,0.20740559379325524,1
-0.8820319789111308,-0.32733039217965515,-1
-0.4173377039307593,-1.1104013456025512,-1
-0.19874182907018695,0.26375059057324773,1
0.8832060350978417,0.1410423481655347,-1
0.21885774084792275,-0.14307933281627805,1
0.7638617719808416,-0.48954247861451816,-1
-0.3937937156334234,-0.1525861579574272,1
-0.11199951295019972,0.14573124294536183,1
0.09333093116507431,-0.4027262044704627,1
0.18561636159507944,0.09189824949752871,1
0.23939158179616388,0.2808036858602362,1
-0.36105499337050173,-0.05167138412519687,1
0.05680112475416904,-0.3364753256198597,1
0.28269537506289566,0.129425341374473,1
0.1142942830593137,-0.38135405754848223,1
-1.008444214943985,-0.32435022582292145,-1
-0.8234534380575591,-0.3793318565990507,-1
1.0916109792189936,-0.6334747499715945,-1
0.5868272115651904,-0.8109877935029034,-1
-0.7753805904372576,-0.3010275262377867,-1
0.06231211598804891,0.8130215482401683,-1
0.08114027654261415,0.25192896300985973,1
0.34002779544887446,-0.13651582866047288,1
0.8890970612280235,0.041476287742517146,-1
-0.0923079867942331,0.3156013251463231,1
0.8248474201835524,-0.40144213058709055,-1
0.06295965310059261,0.2205284138043786,1
0.40227110438173874,-0.05688660072811791,1
